Number of Addresses in DB,send duration,listaddresses duration
714,0.9551994800567627,0.178147554397583
715,1.3817331790924072,0.17223238945007324
716,1.3425521850585938,0.21056628227233887
717,7.167914867401123,1.6877334117889404
718,12.599232912063599,2.4760546684265137
719,10.109554052352905,10.984994411468506
720,14.382526397705078,2.7745187282562256
721,7.72742223739624,0.16297554969787598
722,0.9536519050598145,0.1782381534576416
723,1.062429428100586,0.16802167892456055
724,1.0222837924957275,0.15343427658081055
725,1.2925500869750977,0.1797494888305664
726,1.0722148418426514,0.22051358222961426
727,1.0049009323120117,0.17737984657287598
728,1.351499319076538,0.177170991897583
729,1.0688047409057617,0.17517733573913574
730,1.0255272388458252,0.19654536247253418
731,1.0543932914733887,2.781104564666748
732,1.001920461654663,0.18132495880126953
733,1.110447883605957,0.19607305526733398
734,1.3388123512268066,0.17388176918029785
735,1.3907294273376465,0.18196415901184082
736,0.9750940799713135,0.19544196128845215
737,0.9493095874786377,0.21351385116577148
738,1.0372352600097656,0.22117352485656738
739,1.355886697769165,0.22646641731262207
740,1.0625183582305908,0.19137835502624512
741,1.0301547050476074,0.17578649520874023
742,1.103189468383789,0.5493052005767822
743,0.9561948776245117,0.1738729476928711
744,1.0398857593536377,0.1811656951904297
745,2.394026279449463,2.7249813079833984
746,2.478639602661133,0.1738581657409668
747,1.100609540939331,0.1942577362060547
748,1.072749137878418,0.18574261665344238
749,1.3203794956207275,0.17766642570495605
750,1.0667343139648438,0.17902374267578125
751,1.118128776550293,0.18359589576721191
752,1.0207788944244385,0.19637155532836914
753,1.3390789031982422,0.16986894607543945
754,27.06645369529724,3.3627374172210693
755,6.616684913635254,1.8650743961334229
756,3.705967903137207,0.2842285633087158
757,4.44197940826416,0.649214506149292
758,1.5830543041229248,0.13204407691955566
759,1.67205810546875,0.288196325302124
760,16.30047106742859,2.224508762359619
761,8.372462034225464,1.1938467025756836
762,2.70080828666687,0.4369473457336426
763,1.643589973449707,0.33690404891967773
764,1.507338523864746,0.42828369140625
765,1.6044762134552002,0.4202384948730469
766,1.8514735698699951,0.3530588150024414
767,7.9004480838775635,2.115391731262207
768,13.613901376724243,0.4252800941467285
769,1.778693675994873,0.3789043426513672
770,1.6315886974334717,0.3164384365081787
771,1.2951908111572266,0.16356492042541504
772,1.365553617477417,0.4058871269226074
773,4.584336757659912,2.3137505054473877
774,16.898496866226196,0.4865288734436035
775,1.1692543029785156,0.17223525047302246
776,1.194579839706421,0.19454097747802734
777,0.9682786464691162,0.1510012149810791
778,1.175459861755371,0.36721158027648926
779,1.7543587684631348,0.5123233795166016
780,11.340745687484741,1.411243200302124
781,1.2498209476470947,0.28263306617736816
782,1.3929367065429688,0.31618762016296387
783,1.2752397060394287,0.16300034523010254
784,1.2500829696655273,0.21885991096496582
785,1.2507145404815674,0.3171219825744629
786,1.775679588317871,0.24767661094665527
787,1.238647222518921,0.22865915298461914
788,1.2773594856262207,0.16181731224060059
789,1.3551580905914307,0.18169522285461426
790,1.3324575424194336,0.16464948654174805
791,1.2538878917694092,0.18969297409057617
792,1.3761892318725586,0.2683835029602051
793,23.86874508857727,4.348153352737427
794,1.0465197563171387,0.1648271083831787
795,1.0752127170562744,0.18132257461547852
796,1.399566888809204,0.16857314109802246
797,1.2274832725524902,0.3235623836517334
798,2.9657063484191895,0.2880721092224121
799,1.5019605159759521,0.17622780799865723
800,1.8869025707244873,0.3213081359863281
801,1.5717310905456543,0.33843183517456055
802,1.3076059818267822,0.2792496681213379
803,1.7650833129882812,0.6264035701751709
804,1.2765002250671387,0.41021227836608887
805,3.127652406692505,2.0332021713256836
806,4.7305588722229,1.5476861000061035
807,11.4548819065094,0.16302800178527832
808,1.2623162269592285,0.31981778144836426
809,1.3958323001861572,0.4736037254333496
810,1.8647382259368896,0.6364502906799316
811,1.3212337493896484,0.2725861072540283
812,3.2281713485717773,1.449709415435791
813,4.157915830612183,1.0807476043701172
814,1.2954909801483154,0.30890393257141113
815,1.266343116760254,0.11986684799194336
816,1.1678707599639893,0.12688183784484863
817,12.326475858688354,2.009399652481079
818,1.287635087966919,0.2689096927642822
819,1.709179162979126,0.35828089714050293
820,1.3739755153656006,0.2416243553161621
821,1.7234909534454346,0.18236279487609863
822,1.1719317436218262,0.20821905136108398
823,1.4036614894866943,0.1641075611114502
824,1.4230709075927734,0.27420783042907715
825,1.5736167430877686,0.39383935928344727
826,1.6244494915008545,0.3673384189605713
827,11.735716104507446,0.33055901527404785
828,1.4412615299224854,0.22435832023620605
829,1.0224614143371582,0.16783547401428223
830,1.1275770664215088,0.1802678108215332
831,2.405916452407837,0.380220890045166
832,1.7719385623931885,0.33559703826904297
833,1.197859287261963,0.19959712028503418
834,1.4062023162841797,0.25073909759521484
835,1.2757294178009033,0.18643951416015625
836,1.0959827899932861,0.23673367500305176
837,1.1172294616699219,0.35039591789245605
838,4.023839712142944,2.3826918601989746
839,1.959745168685913,0.18790364265441895
840,1.5260717868804932,0.174285888671875
841,1.057424545288086,0.2220010757446289
842,1.2587850093841553,0.19561004638671875
843,1.182600736618042,0.20435762405395508
844,1.5077240467071533,0.20213580131530762
845,1.2228648662567139,0.16736507415771484
846,1.2264821529388428,0.18529629707336426
847,1.2415852546691895,0.26337409019470215
848,1.187830924987793,0.21875977516174316
849,11.448826313018799,0.4093964099884033
850,1.1761350631713867,0.5467066764831543
851,1.887666940689087,0.7132360935211182
852,1.100653886795044,0.18551278114318848
853,1.397778034210205,0.40727949142456055
854,1.789015531539917,0.38306570053100586
855,1.6396374702453613,0.201981782913208
856,1.4014146327972412,0.3010830879211426
857,1.669419765472412,0.29897570610046387
858,2.0773165225982666,0.387570858001709
859,1.6313629150390625,0.23013973236083984
860,4.203768968582153,1.8756599426269531
861,13.651524066925049,0.19313621520996094
862,1.053062915802002,0.16699862480163574
863,1.0689606666564941,0.1724550724029541
864,3.282064437866211,0.17721223831176758
865,1.0664737224578857,0.1651301383972168
866,1.0797710418701172,0.157761812210083
867,1.3761825561523438,0.18743133544921875
868,1.0376405715942383,0.17837977409362793
869,1.119706630706787,0.20313191413879395
870,1.2814610004425049,0.21181273460388184
871,6.730912685394287,1.5888023376464844
872,6.3063063621521,1.2579460144042969
873,5.176102161407471,0.5060935020446777
874,1.0374338626861572,0.5392708778381348
875,1.1184823513031006,0.18547797203063965
876,1.0500600337982178,2.2613446712493896
877,4.858296155929565,0.2052929401397705
878,1.6350054740905762,1.2308707237243652
879,1.132263422012329,0.21898722648620605
880,1.0431499481201172,0.16889452934265137
881,1.460693120956421,0.1888716220855713
882,1.4109129905700684,0.17548465728759766
883,1.093440294265747,0.15846586227416992
884,17.88403582572937,8.330109596252441
885,1.193751573562622,0.15662336349487305
886,1.0460870265960693,0.17434334754943848
887,1.0757920742034912,0.17983245849609375
888,6.771812438964844,1.0819952487945557
889,7.858985185623169,1.0808384418487549
890,1.361004114151001,0.17660760879516602
891,1.1113064289093018,0.17521381378173828
892,1.4202089309692383,0.17558550834655762
893,0.9974727630615234,0.1743924617767334
894,1.0762214660644531,0.1707897186279297
895,1.133211374282837,0.18268132209777832
896,1.040304183959961,0.18440914154052734
897,21.249025106430054,3.711805582046509
898,1.0728342533111572,0.18555736541748047
899,1.3713853359222412,0.19265055656433105
900,1.1770548820495605,0.15247607231140137
901,1.027961254119873,0.1919713020324707
902,1.068098545074463,0.15520644187927246
903,1.3913929462432861,0.20064067840576172
904,1.0686132907867432,0.17431330680847168
905,1.0663659572601318,0.19325709342956543
906,1.5304679870605469,0.16905856132507324
907,1.2383639812469482,0.1790008544921875
908,1.040503978729248,0.17225122451782227
909,1.1391823291778564,0.17800164222717285
910,1.0471718311309814,0.18053460121154785
911,23.574066638946533,0.1554577350616455
912,1.0911917686462402,0.1940901279449463
913,1.1419093608856201,0.49974560737609863
914,1.0092620849609375,0.1670210361480713
915,1.0983164310455322,0.16008663177490234
916,1.0898699760437012,0.18444252014160156
917,1.4133527278900146,0.1623389720916748
918,1.050065279006958,0.17393803596496582
919,1.1793601512908936,0.16896748542785645
920,1.0367119312286377,0.17392945289611816
921,1.0515005588531494,0.17925786972045898
922,2.0959701538085938,1.1499004364013672
923,1.0499770641326904,0.15746188163757324
924,6.425141096115112,4.105431079864502
925,5.478787422180176,0.49735569953918457
926,6.497000217437744,3.141408920288086
927,10.23332929611206,0.17832517623901367
928,0.9714658260345459,0.2036604881286621
929,1.0489332675933838,0.5235295295715332
930,1.0192432403564453,0.17859435081481934
931,1.0724222660064697,0.1900467872619629
932,1.1223046779632568,0.2522552013397217
933,1.182124137878418,0.17304587364196777
934,1.1212875843048096,0.2744932174682617
935,1.0210304260253906,0.17747735977172852
936,1.0227165222167969,0.5059118270874023
937,4.695343494415283,1.2783424854278564
938,1.0117051601409912,0.20017266273498535
939,1.3198294639587402,0.2227034568786621
940,1.5662355422973633,0.2240767478942871
941,1.0065333843231201,0.17850399017333984
942,1.250823736190796,0.1813821792602539
943,1.0688323974609375,0.1816701889038086
944,1.241267204284668,0.17920351028442383
945,0.9889230728149414,0.1843874454498291
946,0.9950108528137207,0.18072891235351562
947,1.2037925720214844,0.19596576690673828
948,1.5529041290283203,0.17907452583312988
949,0.9616374969482422,0.17842745780944824
950,1.089137315750122,0.1790478229522705
951,1.3898370265960693,0.17466449737548828
952,1.0089681148529053,0.18337559700012207
953,1.1597437858581543,5.698517322540283
954,31.12807273864746,5.587354421615601
955,12.253986358642578,0.17508435249328613
956,1.0572364330291748,0.17891287803649902
957,1.038512945175171,0.17824912071228027
958,2.129798412322998,0.2026538848876953
959,1.1379966735839844,0.24418878555297852
960,1.1603479385375977,0.3411593437194824
961,1.6594178676605225,0.2030808925628662
962,1.2679176330566406,0.18257451057434082
963,1.0841038227081299,0.21509575843811035
964,1.407698154449463,0.19773387908935547
965,1.1009960174560547,0.1834712028503418
966,1.0674543380737305,0.20659756660461426
967,1.4978241920471191,0.2158517837524414
968,1.190023422241211,0.21978759765625
969,1.0108683109283447,0.16654706001281738
970,1.0209624767303467,0.19414544105529785
971,1.138108253479004,0.17796587944030762
972,1.1567814350128174,0.17189502716064453
973,1.0901014804840088,0.17722153663635254
974,1.368774652481079,0.17856597900390625
975,1.222430944442749,0.2508995532989502
976,9.540208101272583,6.629716634750366
977,26.691164016723633,0.18307709693908691
978,1.1498637199401855,0.15906405448913574
979,1.1973657608032227,0.20183849334716797
980,1.7000794410705566,0.39876365661621094
981,1.1607418060302734,0.1643993854522705
982,1.1083588600158691,0.21594810485839844
983,1.0524325370788574,0.1981980800628662
984,1.3807158470153809,0.16273784637451172
985,1.0860629081726074,0.18736553192138672
986,1.0417265892028809,0.1774156093597412
987,1.158808946609497,0.15926718711853027
988,1.53831148147583,0.16936302185058594
989,1.120856523513794,0.17032146453857422
990,7.19020414352417,3.307921886444092
991,1.3603951930999756,0.18585681915283203
992,1.0571444034576416,0.16310596466064453
993,1.227182149887085,0.18187880516052246
994,1.0546979904174805,0.1918656826019287
995,1.3850688934326172,0.1913442611694336
996,1.079591989517212,0.20055866241455078
997,1.0828642845153809,0.17889666557312012
998,1.205568790435791,0.16954350471496582
999,1.4928958415985107,0.1948695182800293
1000,1.0064966678619385,0.17893671989440918
1001,1.0101747512817383,0.17993640899658203
1002,1.0107557773590088,0.20604872703552246
1003,1.0559954643249512,0.17525911331176758
1004,1.0074074268341064,0.17882490158081055
1005,4.606966257095337,0.15785813331604004
1006,5.220844507217407,1.399961233139038
1007,1.4221196174621582,0.2310481071472168
1008,1.2299623489379883,0.17839694023132324
1009,1.754481554031372,0.21182799339294434
1010,1.1184747219085693,0.5065176486968994
1011,1.011021614074707,0.17529773712158203
1012,1.0487313270568848,0.18020296096801758
1013,1.1088261604309082,0.17071938514709473
1014,1.0503442287445068,0.1902916431427002
1015,3.433505058288574,2.0137667655944824
1016,5.431480646133423,0.15650010108947754
1017,1.1050820350646973,0.2066507339477539
1018,1.3884429931640625,0.17936992645263672
1019,1.0607109069824219,0.16804838180541992
1020,1.0808937549591064,0.1804201602935791
1021,1.0962443351745605,0.1887493133544922
1022,0.994312047958374,0.4981553554534912
1023,1.0542092323303223,0.31522274017333984
1024,1.8255925178527832,0.3691873550415039
1025,1.5456225872039795,0.2659144401550293
1026,1.8186960220336914,0.21217775344848633
1027,2.990561008453369,0.45413708686828613
1028,2.9832539558410645,1.8135254383087158
1029,7.123447895050049,1.3837690353393555
1030,1.81516432762146,0.24230122566223145
1031,3.663022041320801,0.1948537826538086
1032,1.0942351818084717,0.17911958694458008
1033,3.9362688064575195,0.3176536560058594
1034,4.5762481689453125,1.2023580074310303
1035,5.656481027603149,1.1483728885650635
1036,2.666429281234741,0.16448760032653809
1037,1.0329442024230957,0.15696430206298828
1038,1.0661273002624512,0.19623184204101562
1039,1.0617499351501465,0.16287994384765625
1040,1.0667750835418701,0.1557908058166504
1041,3.892655611038208,1.8945610523223877
1042,7.2747321128845215,1.1467194557189941
1043,4.4478960037231445,0.23144292831420898
1044,1.3319556713104248,0.19980406761169434
1045,1.1332392692565918,0.19448375701904297
1046,1.338364839553833,0.17847776412963867
1047,0.974196195602417,0.16759753227233887
1048,1.0925548076629639,0.1876850128173828
1049,7.84874153137207,1.17915940284729
1050,4.952726125717163,1.6911194324493408
1051,4.612178802490234,0.16737794876098633
1052,1.1661739349365234,0.17267489433288574
1053,1.3783674240112305,0.15644407272338867
1054,1.011467695236206,0.17888450622558594
1055,0.9973340034484863,0.16701674461364746
1056,1.0103137493133545,0.18476247787475586
1057,4.540060520172119,1.415682077407837
1058,4.626934289932251,1.1378631591796875
1059,5.502102375030518,1.216444492340088
1060,1.0158185958862305,0.19031715393066406
1061,1.0828144550323486,0.2613518238067627
1062,1.4286706447601318,0.20556116104125977
1063,1.1663377285003662,0.51774001121521
1064,1.0404419898986816,0.16637039184570312
1065,0.9941611289978027,0.15385961532592773
1066,8.198715448379517,1.1757142543792725
1067,4.192346572875977,1.217794418334961
1068,1.815852403640747,0.19029593467712402
1069,0.9906420707702637,0.1844954490661621
1070,1.0554468631744385,0.15706133842468262
1071,0.9622244834899902,0.1786327362060547
1072,0.9886198043823242,0.16807961463928223
1073,1.0788750648498535,0.2171158790588379
1074,5.050932884216309,1.945066213607788
1075,5.043628454208374,1.1943964958190918
1076,5.235027313232422,1.0805752277374268
1077,1.08182954788208,0.1934211254119873
1078,1.3385381698608398,0.1801776885986328
1079,0.9826457500457764,0.19648218154907227
1080,1.2272186279296875,1.5535345077514648
1081,5.998693466186523,1.069117784500122
1082,5.091236352920532,1.3497648239135742
1083,0.9772841930389404,0.16847801208496094
1084,1.3623847961425781,0.15905356407165527
1085,1.139394760131836,0.18252062797546387
1086,1.088310718536377,0.16761326789855957
1087,1.1939475536346436,0.1841740608215332
1088,4.353302478790283,1.2854843139648438
1089,5.846985340118408,1.4043655395507812
1090,2.2533984184265137,0.1579287052154541
1091,0.9831368923187256,0.17557859420776367
1092,1.4028549194335938,0.16402530670166016
1093,1.3454229831695557,0.15715861320495605
1094,1.0890719890594482,0.21780776977539062
1095,1.0705680847167969,0.17142462730407715
1096,1.0539369583129883,0.17135143280029297
1097,5.346126317977905,1.0825591087341309
1098,5.860692262649536,1.190138816833496
1099,5.6054651737213135,1.3133535385131836
1100,1.371394395828247,0.19021868705749512
1101,1.0735394954681396,0.16095757484436035
1102,1.0308301448822021,0.1895308494567871
1103,1.0386993885040283,0.1568000316619873
1104,3.3310608863830566,1.9218978881835938
1105,6.285230875015259,1.4542851448059082
1106,5.020287036895752,0.838775634765625
1107,1.3401381969451904,0.20116639137268066
1108,1.1448209285736084,0.22487950325012207
1109,0.9850761890411377,0.1672499179840088
1110,1.0009348392486572,0.16686749458312988
1111,1.3277273178100586,0.18537688255310059
1112,5.6142497062683105,1.2997808456420898
1113,5.697826147079468,1.2958793640136719
1114,5.118270635604858,0.20086240768432617
1115,1.702681303024292,0.20800018310546875
1116,1.0207607746124268,0.15955710411071777
1117,0.9973249435424805,0.17923188209533691
1118,1.002129316329956,0.18221282958984375
1119,6.554799556732178,1.1798675060272217
1120,5.4681923389434814,0.2228531837463379
1121,1.022047758102417,0.20091652870178223
1122,1.2751743793487549,0.21786928176879883
1123,1.3359251022338867,0.15884160995483398
1124,1.0338141918182373,0.1681232452392578
1125,1.0134072303771973,0.18425297737121582
1126,1.3681373596191406,0.1545863151550293
1127,1.2919728755950928,0.2097640037536621
1128,1.000382423400879,0.15814757347106934
1129,1.1693055629730225,0.21538209915161133
1130,0.9915711879730225,1.9005155563354492
1131,4.656304597854614,0.1563584804534912
1132,1.2611443996429443,0.179274320602417
1133,1.148658275604248,0.16708827018737793
1134,1.3910059928894043,0.20646309852600098
1135,1.0292997360229492,0.15737175941467285
1136,1.0884678363800049,0.17338991165161133
1137,1.3258717060089111,0.1641695499420166
1138,1.0224895477294922,0.1629624366760254
1139,1.0466349124908447,0.16666650772094727
1140,1.0546603202819824,0.20234394073486328
1141,0.9937090873718262,0.17956161499023438
1142,1.3386263847351074,0.20198535919189453
1143,3.4029440879821777,2.7081964015960693
1144,2.099724054336548,0.18024563789367676
1145,1.2790508270263672,0.16084885597229004
1146,1.0131416320800781,0.1712949275970459
1147,0.9596712589263916,0.17396306991577148
1148,1.023073673248291,0.18441033363342285
1149,5.284724235534668,0.1569194793701172
1150,1.1937000751495361,0.18972086906433105
1151,1.0670433044433594,0.1981360912322998
1152,6.321035385131836,2.4970812797546387
1153,1.072641372680664,0.15874433517456055
1154,1.3922646045684814,0.1859755516052246
1155,1.3399319648742676,0.18511390686035156
1156,1.0356206893920898,0.15702033042907715
1157,1.0069468021392822,0.1843104362487793
1158,1.3344426155090332,0.16816306114196777
1159,1.0398952960968018,0.15725994110107422
1160,0.9829530715942383,0.18421077728271484
1161,1.3124942779541016,0.1860513687133789
1162,0.9629538059234619,0.18324565887451172
1163,0.9797332286834717,0.16933703422546387
1164,0.9907755851745605,0.2130746841430664
1165,1.0702118873596191,0.17585325241088867
1166,0.9844951629638672,0.1973409652709961
1167,1.0881521701812744,0.1742403507232666
1168,8.93013334274292,0.8171920776367188
1169,1.0429935455322266,0.1669459342956543
1170,1.2676458358764648,0.18046951293945312
1171,1.3335886001586914,0.17653274536132812
1172,1.0558462142944336,0.16534733772277832
1173,1.0012171268463135,0.17417144775390625
1174,1.3154680728912354,0.15425729751586914
1175,0.9971065521240234,0.20601844787597656
1176,1.0126872062683105,0.17546510696411133
1177,1.022566795349121,0.49656224250793457
1178,1.1052944660186768,0.1844193935394287
1179,0.9791479110717773,0.15830183029174805
1180,1.0339834690093994,0.2017056941986084
1181,1.0788702964782715,0.19066286087036133
1182,1.05747389793396,0.1628427505493164
1183,9.685906171798706,1.1340200901031494
1184,1.001603126525879,0.15769147872924805
1185,0.9848027229309082,0.17360568046569824
1186,1.0230510234832764,0.17354726791381836
1187,1.0520055294036865,0.17805147171020508
1188,1.03428053855896,0.15752601623535156
1189,1.10670804977417,0.18365478515625
1190,1.642796516418457,0.2780017852783203
1191,1.7781062126159668,0.3692922592163086
1192,1.0128977298736572,0.18306207656860352
1193,1.050584077835083,0.16724634170532227
1194,1.3846964836120605,0.15413522720336914
1195,1.0676689147949219,0.1679389476776123
1196,1.0596520900726318,0.15711092948913574
1197,11.913472175598145,0.1794896125793457
1198,1.0396883487701416,0.15709447860717773
1199,1.0666069984436035,0.4931201934814453
1200,1.329221487045288,0.15676450729370117
1201,1.024184226989746,0.16852474212646484
1202,1.0421168804168701,0.15995311737060547
1203,1.445136308670044,0.19014763832092285
1204,1.0190842151641846,0.16055941581726074
1205,1.0400893688201904,0.17798995971679688
1206,1.0797452926635742,0.49572300910949707
1207,1.0258588790893555,0.1870734691619873
1208,1.0578765869140625,0.19051480293273926
1209,1.0026328563690186,0.19080018997192383
1210,1.0904109477996826,0.15768051147460938
1211,1.0185599327087402,0.19666671752929688
1212,6.710803508758545,3.349060535430908
1213,1.1060256958007812,0.15625786781311035
1214,1.1056187152862549,0.16384506225585938
1215,1.0511844158172607,0.19384336471557617
1216,1.3851397037506104,0.16755986213684082
1217,1.0783448219299316,0.17641830444335938
1218,1.0511586666107178,0.07960820198059082
1219,1.040508508682251,0.3972654342651367
1220,1.074019193649292,0.16791820526123047
1221,1.0388786792755127,0.1703946590423584
1222,1.051281213760376,0.18536043167114258
1223,1.0777621269226074,0.20188188552856445
1224,1.260521411895752,0.18478703498840332
1225,1.0553224086761475,0.18550944328308105
1226,1.4581632614135742,0.18491196632385254
1227,1.0889818668365479,2.3896524906158447
1228,3.2491073608398438,0.15992259979248047
1229,1.4009594917297363,0.19092226028442383
1230,1.0719456672668457,0.18052220344543457
1231,1.0641958713531494,0.1939868927001953
1232,1.3808650970458984,0.18869233131408691
1233,1.0507698059082031,0.1746387481689453
1234,1.0789527893066406,0.1567974090576172
1235,1.0696370601654053,0.18277382850646973
1236,1.061011552810669,0.17549967765808105
1237,1.0506243705749512,0.18016624450683594
1238,1.11031174659729,0.15838289260864258
1239,1.1113741397857666,0.2131671905517578
1240,1.0811126232147217,0.17008709907531738
1241,1.089501142501831,0.1571946144104004
1242,1.8599720001220703,2.913456439971924
1243,4.32742166519165,0.47722411155700684
1244,1.0357599258422852,0.155534029006958
1245,1.4777231216430664,0.20208501815795898
1246,1.0439729690551758,0.1882305145263672
1247,1.1050710678100586,0.15804219245910645
1248,1.0452995300292969,0.4912898540496826
1249,1.0842831134796143,0.15651226043701172
1250,1.0627076625823975,0.17406415939331055
1251,1.0725128650665283,0.2675173282623291
1252,1.0510673522949219,0.17613625526428223
1253,1.0769686698913574,0.19715237617492676
1254,1.0082120895385742,0.20128631591796875
1255,1.0731403827667236,0.18469810485839844
1256,1.111586332321167,0.17362713813781738
1257,9.52418828010559,1.1787595748901367
1258,6.011282682418823,1.2138843536376953
1259,9.798664569854736,3.1219747066497803
1260,4.532223463058472,0.1810152530670166
1261,1.1281883716583252,0.1751422882080078
1262,1.0719265937805176,0.18005156517028809
1263,1.1049654483795166,0.17430424690246582
1264,1.1062617301940918,0.19065260887145996
1265,1.0395941734313965,0.17923450469970703
1266,1.0620746612548828,0.15780162811279297
1267,1.440274715423584,0.1820518970489502
1268,1.1953389644622803,0.15808582305908203
1269,1.1363983154296875,1.5079634189605713
1270,1.375793695449829,0.17351889610290527
1271,1.190958023071289,0.1892697811126709
1272,1.0763444900512695,0.15593600273132324
1273,14.039367437362671,0.15816974639892578
1274,1.104578971862793,0.18010401725769043
1275,1.0741140842437744,0.15588808059692383
1276,1.9617195129394531,0.8973417282104492
1277,1.073193073272705,0.19566726684570312
1278,1.104032039642334,0.15510821342468262
1279,1.6667656898498535,1.247659683227539
1280,1.1540510654449463,0.20023560523986816
1281,1.1779472827911377,0.1913738250732422
1282,1.1756179332733154,0.17319917678833008
1283,1.108325481414795,0.15674161911010742
1284,1.1569013595581055,0.1974163055419922
1285,1.5625584125518799,0.15845727920532227
1286,1.1280605792999268,0.1536545753479004
1287,16.854268789291382,1.256455659866333
1288,1.116349220275879,0.17046570777893066
1289,1.1440999507904053,0.15214323997497559
1290,1.1653468608856201,0.17208337783813477
1291,1.3993372917175293,0.18588519096374512
1292,1.0949780941009521,0.15794754028320312
1293,1.0735583305358887,0.18431830406188965
1294,1.2802882194519043,0.15795326232910156
1295,1.056473970413208,0.19284749031066895
1296,1.1209437847137451,0.15346550941467285
1297,1.3706622123718262,0.17835760116577148
1298,1.2384402751922607,0.15761947631835938
1299,1.106271743774414,0.18006277084350586
1300,1.4775831699371338,0.16849017143249512
1301,1.1045925617218018,0.1731700897216797
1302,4.2515549659729,3.239701747894287
1303,1.9604663848876953,0.17995119094848633
1304,1.026510238647461,0.1815953254699707
1305,1.1224453449249268,0.18898439407348633
1306,1.0720555782318115,0.475142240524292
1307,1.1157901287078857,0.15892314910888672
1308,1.1418571472167969,0.16920018196105957
1309,1.0684733390808105,0.1802511215209961
1310,1.0832772254943848,0.17986440658569336
1311,1.2213988304138184,0.1892077922821045
1312,1.058929204940796,0.2132275104522705
1313,1.6388037204742432,0.15743637084960938
1314,1.129004955291748,0.17967653274536133
1315,1.1073923110961914,0.37605714797973633
1316,8.422300815582275,1.3380873203277588
1317,5.96437406539917,1.4216289520263672
1318,1.0380046367645264,0.15929198265075684
1319,1.5150227546691895,0.20859003067016602
1320,1.1116013526916504,0.17386865615844727
1321,1.439739465713501,0.15712761878967285
1322,1.4832942485809326,0.19296050071716309
1323,1.133141279220581,0.15803766250610352
1324,1.1083619594573975,0.18229985237121582
1325,1.4077391624450684,0.17330479621887207
1326,1.023590326309204,0.17377352714538574
1327,1.1000919342041016,1.9922246932983398
1328,1.0857043266296387,0.19039154052734375
1329,5.815033197402954,1.2499620914459229
1330,1.4005846977233887,0.18430233001708984
1331,1.0523059368133545,0.16402649879455566
1332,1.1222245693206787,0.18584918975830078
1333,1.1222453117370605,0.16800618171691895
1334,1.1340134143829346,0.17423772811889648
1335,1.4436242580413818,0.16089487075805664
1336,1.111159086227417,0.17043519020080566
1337,1.080925464630127,0.15953588485717773
1338,1.41721510887146,0.15784239768981934
1339,9.292085886001587,1.4910826683044434
1340,1.4647855758666992,1.1360886096954346
1341,2.0147340297698975,0.154282808303833
1342,1.1058664321899414,0.24507522583007812
1343,1.2525112628936768,0.20633268356323242
1344,1.8181216716766357,0.1830904483795166
1345,1.0976815223693848,0.19075703620910645
1346,1.1001296043395996,0.15723967552185059
1347,1.1660962104797363,0.5012519359588623
1348,3.0371406078338623,0.15294122695922852
1349,4.652923583984375,4.346756458282471
1350,1.8875885009765625,0.29926371574401855
1351,1.6157805919647217,0.19106054306030273
1352,1.1210105419158936,0.17756986618041992
1353,1.091390609741211,0.2597973346710205
1354,1.5055773258209229,0.19437050819396973
1355,1.8529834747314453,0.749284029006958
1356,1.1301770210266113,0.3833479881286621
1357,1.1228187084197998,0.5424699783325195
1358,2.2521116733551025,0.18057823181152344
1359,10.538668870925903,0.5907959938049316
1360,1.1051788330078125,0.15740585327148438
1361,1.0721204280853271,0.1575167179107666
1362,1.3731813430786133,0.15685439109802246
1363,1.119023084640503,0.16584229469299316
1364,1.0255231857299805,0.17242217063903809
1365,1.3954048156738281,0.15750336647033691
1366,1.0543642044067383,0.15984869003295898
1367,1.1170363426208496,0.15746831893920898
1368,1.4254026412963867,0.17909002304077148
1369,1.040045976638794,0.1858232021331787
1370,1.1275150775909424,0.1577291488647461
1371,1.0281267166137695,0.21275925636291504
1372,1.1226892471313477,0.15704345703125
1373,1.062359094619751,0.18418455123901367
1374,1.1113219261169434,0.17876029014587402
1375,4.433741807937622,0.9102911949157715
1376,1.1321392059326172,0.17951440811157227
1377,1.006307601928711,0.2834029197692871
1378,1.3340158462524414,0.20219063758850098
1379,1.1057181358337402,0.1846768856048584
1380,1.066896677017212,0.15762710571289062
1381,1.412102460861206,0.1731886863708496
1382,1.062479019165039,0.1849508285522461
1383,2.3054423332214355,1.3830747604370117
1384,1.4847254753112793,0.5139720439910889
1385,1.0437629222869873,0.15814423561096191
1386,1.0776562690734863,0.17453885078430176
1387,1.0833766460418701,0.1801767349243164
1388,1.060753345489502,0.17577219009399414
1389,1.094379186630249,0.17957067489624023
1390,1.10052490234375,0.17405152320861816
1391,1.0995910167694092,0.184708833694458
1392,1.106431245803833,0.1783161163330078
1393,4.608035326004028,0.5426163673400879
1394,1.333772897720337,0.16836190223693848
1395,1.0288722515106201,0.3060157299041748
1396,1.0994269847869873,0.1748969554901123
1397,1.373100757598877,0.1853182315826416
1398,1.0342557430267334,0.2066636085510254
1399,1.0226984024047852,0.19094157218933105
1400,1.121835470199585,0.49091625213623047
1401,1.1055829524993896,0.18462181091308594
1402,1.0123074054718018,0.18483924865722656
1403,1.1289422512054443,0.18472647666931152
1404,1.0946986675262451,0.18470382690429688
1405,1.0554234981536865,0.18569350242614746
1406,1.226099967956543,0.19089221954345703
